Date,copper,zinc,usdinr
2020-12-23,7828.608100891113,2297.0,74.2699966430664
2020-12-24,7846.239873886108,2297.0,73.83979797363281
2020-12-28,7868.2798528671265,2297.0,73.68900299072266
2020-12-29,7830.811941146851,2297.0,73.5448989868164
2020-12-30,7808.7719621658325,2297.0,73.45359802246094
2020-12-31,7744.855865478516,2297.0,73.13400268554688
2021-01-04,7830.811941146851,2297.0,73.09200286865234
2021-01-05,8023.66215133667,2297.0,73.31999969482422
2021-01-06,8044.600210189819,2297.0,73.37480163574219
2021-01-07,8144.881772994995,2297.0,73.36000061035156
2021-01-08,8096.394134521484,2297.0,73.44599914550781
2021-01-11,7855.055760383606,2297.0,73.37339782714844
2021-01-12,7945.420042037964,2297.0,73.51349639892578
2021-01-13,7971.868227005005,2297.0,73.16500091552734
2021-01-14,8084.2719621658325,2297.0,73.1698989868164
2021-01-15,7941.011836051941,2297.0,73.08760070800781
2021-01-19,8013.743819236755,2297.0,73.1886978149414
2021-01-20,8039.090084075928,2297.0,73.19190216064453
2021-01-21,8056.721857070923,2297.0,72.91089630126953
2021-01-22,8012.641899108887,2297.0,72.95490264892578
2021-01-25,8023.66215133667,2297.0,72.99590301513672
2021-01-26,7996.11204624176,2297.0,72.97000122070312
2021-01-27,7871.586138725281,2297.0,72.91999816894531
2021-01-28,7896.931878089905,2297.0,73.03710174560547
2021-01-29,7875.993819236755,2297.0,72.93879699707031
2021-02-01,7850.648079872131,2297.0,72.90660095214844
2021-02-02,7799.956075668335,2297.0,73.11979675292969
2021-02-03,7887.014071464539,2297.0,72.91629791259766
2021-02-04,7859.463966369629,2297.0,72.85800170898438
2021-02-05,8020.355865478516,2297.0,72.9457015991211
2021-02-08,8108.515781402588,2297.0,72.78479766845703
2021-02-09,8228.634008407593,2297.0,72.92990112304688
2021-02-10,8343.242109298706,2297.0,72.85489654541016
2021-02-11,8347.64978981018,2297.0,72.80729675292969
2021-02-12,8379.608100891113,2297.0,72.70950317382812
2021-02-16,8480.992109298706,2297.0,72.63870239257812
2021-02-17,8454.543924331665,2297.0,72.93499755859375
2021-02-18,8631.966201782227,2297.0,72.79730224609375
2021-02-19,9014.360336303711,2297.0,72.60540008544922
2021-02-22,9152.110336303711,2297.0,72.5530014038086
2021-02-23,9229.25,2297.0,72.44400024414062
2021-02-24,9479.404260635376,2297.0,72.37699890136719
2021-02-25,9402.26354598999,2297.0,72.4000015258789
2021-02-26,9024.278142929077,2297.0,73.1509017944336
2021-03-01,9079.378353118896,2297.0,73.59590148925781
2021-03-02,9326.226327896118,2297.0,73.30940246582031
2021-03-03,9153.211730957031,2297.0,73.27749633789062
2021-03-04,8796.16386127472,2297.0,72.88069915771484
2021-03-05,9007.747764587402,2297.0,73.13179779052734
2021-03-08,9044.11375617981,2297.0,73.1333999633789
2021-03-09,8858.97751235962,2297.0,73.33000183105469
2021-03-10,8908.567596435547,2297.0,72.7759017944336
2021-03-11,9131.172277450562,2297.0,72.70600128173828
2021-03-12,9136.682403564453,2297.0,72.63899993896484
2021-03-15,9138.88624382019,2297.0,72.68299865722656
2021-03-16,8990.115991592407,2297.0,72.51529693603516
2021-03-17,9098.111520767212,2297.0,72.5156021118164
2021-03-18,9073.868227005005,2297.0,72.29560089111328
2021-03-19,9088.193714141846,2297.0,72.6688003540039
2021-03-22,9144.396369934082,2297.0,72.40499877929688
2021-03-23,9009.95160484314,2297.0,72.38050079345703
2021-03-24,8973.585613250732,2297.0,72.61219787597656
2021-03-25,8782.939768791199,2297.0,72.64559936523438
2021-03-26,8989.01354598999,2297.0,72.61280059814453
2021-03-29,8910.77248764038,2297.0,72.44719696044922
2021-03-30,8778.532088279724,2297.0,72.74189758300781
2021-03-31,8822.611520767212,2297.0,73.44529724121094
2021-04-01,8823.713966369629,2297.0,73.20349884033203
2021-04-05,9144.396369934082,2297.0,73.3759994506836
2021-04-06,9094.806285858154,2297.0,73.27950286865234
2021-04-07,8957.056285858154,2297.0,73.48999786376953
2021-04-08,9044.11375617981,2297.0,74.40149688720703
2021-04-09,8927.301815032959,2297.0,74.54450225830078
2021-04-12,8882.120462417603,2297.0,74.72949981689453
2021-04-13,8910.77248764038,2297.0,74.99099731445312
2021-04-14,9124.559705734253,2297.0,75.18150329589844
2021-04-15,9324.02248764038,2297.0,75.0261001586914
2021-04-16,9212.719621658325,2297.0,74.72740173339844
2021-04-19,9367.0,2297.0,74.56320190429688
2021-04-20,9309.695949554443,2297.0,74.8781967163086
2021-04-21,9447.445949554443,2297.0,75.44920349121094
2021-04-22,9434.221857070923,2297.0,75.42949676513672
2021-04-23,9571.971857070923,2297.0,75.0916976928711
2021-04-26,9803.391899108887,2297.0,74.86810302734375
2021-04-27,10453.572067260742,2297.0,74.81490325927734
2021-04-28,9999.54839515686,2297.0,74.57499694824219
2021-04-29,9902.572067260742,2297.0,74.31179809570312
2021-04-30,9871.716201782227,2297.0,74.10579681396484
2021-05-03,10012.77248764038,2297.0,74.09480285644531
2021-05-04,9997.343503952026,2297.0,73.8375015258789
2021-05-05,10003.956075668335,2297.0,73.77890014648438
2021-05-06,10180.27590751648,2297.0,73.79940032958984
2021-05-07,10504.26354598999,2297.0,73.61519622802734
2021-05-10,10432.634008407593,2297.0,73.29029846191406
2021-05-11,10531.814176559448,2297.0,73.5
2021-05-12,10474.510126113892,2297.0,73.3750991821289
2021-05-13,10370.922277450562,2297.0,73.68160247802734
2021-05-14,10279.456075668335,2297.0,73.44490051269531
2021-05-17,10406.185823440552,2297.0,73.27890014648438
2021-05-18,10437.041688919067,2297.0,73.26969909667969
2021-05-19,10115.257890701294,2297.0,73.1281967163086
2021-05-20,10098.72751235962,2297.0,73.222900390625
2021-05-21,9909.183588027954,2297.0,73.02189636230469
2021-05-24,10009.466201782227,2297.0,72.90979766845703
2021-05-25,9966.48763847351,2297.0,72.83660125732422
2021-05-26,9990.731983184814,2297.0,72.80490112304688
2021-05-27,10284.966201782227,2297.0,72.67250061035156
2021-05-28,10320.229747772217,2297.0,72.68299865722656
2021-06-01,10275.04839515686,2297.0,72.48719787597656
2021-06-02,10138.39978981018,2297.0,72.8550033569336
2021-06-03,9855.185823440552,2297.0,72.96510314941406
2021-06-04,10000.64978981018,2297.0,73.04419708251953
2021-06-07,9995.139663696289,2297.0,72.90969848632812
2021-06-08,10056.852445602417,2297.0,72.80940246582031
2021-06-09,9998.445949554443,2297.0,72.97530364990234
2021-06-10,9895.959495544434,2297.0,72.98529815673828
2021-06-11,10009.466201782227,2297.0,73.01229858398438
2021-06-14,9988.528142929077,2297.0,73.23159790039062
2021-06-15,9565.360336303711,2297.0,73.18080139160156
2021-06-16,9681.069831848145,2297.0,73.3447036743164
2021-06-17,9222.638479232788,2297.0,73.8240966796875
2021-06-18,9174.14978981018,2297.0,74.25389862060547
2021-06-21,9229.25,2297.0,74.1438980102539
2021-06-22,9332.83784866333,2297.0,74.13520050048828
2021-06-23,9545.523672103882,2297.0,74.33219909667969
2021-06-24,9502.546159744263,2297.0,74.24690246582031
2021-06-25,9474.995529174805,2297.0,74.19029998779297
2021-06-28,9428.711730957031,2297.0,74.21299743652344
2021-06-29,9425.406496047974,2297.0,74.285400390625
2021-06-30,9469.48645401001,2297.0,74.28759765625
2021-07-01,9349.368227005005,2297.0,74.37100219726562
2021-07-02,9437.528142929077,2297.0,74.54499816894531
2021-07-06,9384.631772994995,2297.0,74.31780242919922
2021-07-07,9541.115991592407,2297.0,74.76290130615234
2021-07-08,9414.38624382019,2297.0,74.8218994140625
2021-07-09,9592.909915924072,2297.0,74.72139739990234
2021-07-12,9527.891899108887,2297.0,74.4905014038086
2021-07-13,9509.157680511475,2297.0,74.54170227050781
2021-07-14,9426.507890701294,2297.0,74.65910339355469
2021-07-15,9549.932403564453,2297.0,74.46910095214844
2021-07-16,9548.829957962036,2297.0,74.53700256347656
2021-07-19,9279.941478729248,2297.0,74.63179779052734
2021-07-20,9418.793924331665,2297.0,74.99340057373047
2021-07-21,9438.629537582397,2297.0,74.5270004272461
2021-07-22,9582.992109298706,2297.0,74.44020080566406
2021-07-23,9711.92569732666,2297.0,74.4520034790039
2021-07-26,10114.156496047974,2297.0,74.44889831542969
2021-07-27,10019.384008407593,2297.0,74.28949737548828
2021-07-28,9871.716201782227,2297.0,74.5022964477539
2021-07-29,9962.079957962036,2297.0,74.38999938964844
2021-07-30,9875.02248764038,2297.0,74.25199890136719
2021-08-02,9768.128353118896,2297.0,74.37909698486328
2021-08-03,9660.131772994995,2297.0,74.33200073242188
2021-08-04,9543.319831848145,2297.0,74.21440124511719
2021-08-05,9577.481983184814,2297.0,74.18399810791016
2021-08-06,9577.481983184814,2297.0,74.08200073242188
2021-08-09,9448.54839515686,2297.0,74.49140167236328
2021-08-10,9590.706075668335,2297.0,74.46620178222656
2021-08-11,9618.255655288696,2297.0,74.43550109863281
2021-08-12,9600.623882293701,2297.0,74.10299682617188
2021-08-13,9668.948184967041,2297.0,74.26010131835938
2021-08-16,9525.68805885315,2297.0,74.216796875
2021-08-17,9256.799579620361,2297.0,74.13500213623047
2021-08-18,9071.664386749268,2297.0,74.364501953125
2021-08-19,8900.853630065918,2297.0,74.2697982788086
2021-08-20,9112.43805885315,2297.0,74.4292984008789
2021-08-23,9332.83784866333,2297.0,74.30149841308594
2021-08-24,9378.020252227783,2297.0,74.10590362548828
2021-08-25,9400.059705734253,2297.0,74.1447982788086
2021-08-26,9358.183588027954,2297.0,74.0999984741211
2021-08-27,9513.566411972046,2297.0,74.15599822998047
2021-08-30,9611.644134521484,2297.0,73.49659729003906
2021-08-31,9609.440294265747,2297.0,73.41120147705078
2021-09-01,9395.652025222778,2297.0,72.99669647216797
2021-09-02,9455.159915924072,2297.0,72.98509979248047
2021-09-03,9533.402025222778,2297.0,73.0542984008789
2021-09-07,9427.610336303711,2297.0,73.11000061035156
2021-09-08,9327.327722549438,2297.0,73.3904037475586
2021-09-09,9440.834428787231,2297.0,73.78900146484375
2021-09-10,9803.391899108887,2297.0,73.53800201416016
2021-09-13,9617.154260635376,2297.0,73.52429962158203
2021-09-14,9516.871646881104,2297.0,73.54080200195312
2021-09-15,9705.314176559448,2297.0,73.65080261230469
2021-09-16,9429.814176559448,2297.0,73.43800354003906
2021-09-17,9357.082193374634,2297.0,73.56490325927734
2021-09-20,9073.868227005005,2297.0,73.69609832763672
2021-09-21,9098.111520767212,2297.0,73.65899658203125
2021-09-22,9372.510126113892,2297.0,73.7927017211914
2021-09-23,9325.123882293701,2297.0,73.8749008178711
2021-09-24,9449.64978981018,2297.0,73.83999633789062
2021-09-27,9462.873882293701,2297.0,73.81289672851562
2021-09-28,9355.979747772217,2297.0,73.82530212402344
2021-09-29,9256.799579620361,2297.0,74.16329956054688
2021-09-30,9014.360336303711,2297.0,74.3219985961914
2021-10-01,9242.47409248352,2297.0,74.25440216064453
2021-10-04,9359.286033630371,2297.0,74.152099609375
2021-10-05,9261.208311080933,2297.0,74.57279968261719
2021-10-06,9162.028142929077,2297.0,74.56320190429688
2021-10-07,9369.203840255737,2297.0,74.76000213623047
2021-10-08,9439.731983184814,2297.0,74.83000183105469
2021-10-11,9641.397554397583,2297.0,75.30580139160156
2021-10-12,9541.115991592407,2297.0,75.40260314941406
2021-10-13,9963.182403564453,2297.0,75.48390197753906
2021-10-14,10207.82548713684,2297.0,75.3062973022461
2021-10-15,10433.73645401001,2297.0,74.99500274658203
2021-10-18,10426.02248764038,2297.0,75.00589752197266
2021-10-19,10389.656496047974,2297.0,75.2354965209961
2021-10-20,10482.22409248352,2297.0,75.12010192871094
2021-10-21,10108.646369934082,2297.0,74.80919647216797
2021-10-22,9975.304050445557,2297.0,74.86540222167969
2021-10-25,10031.505655288696,2297.0,74.99369812011719
2021-10-26,9888.245529174805,2297.0,75.08989715576172
2021-10-27,9668.948184967041,2297.0,74.88890075683594
2021-10-28,9780.25,2297.0,75.05000305175781
2021-10-29,9643.602445602417,2297.0,74.79720306396484
2021-11-01,9702.007890701294,2297.0,74.92829895019531
2021-11-02,9640.296159744263,2297.0,74.82990264892578
2021-11-03,9534.504470825195,2297.0,74.71199798583984
2021-11-04,9534.504470825195,2297.0,74.43550109863281
2021-11-05,9585.195949554443,2297.0,74.47810363769531
2021-11-08,9708.620462417603,2297.0,74.19110107421875
2021-11-09,9653.520252227783,2297.0,73.91850280761719
2021-11-10,9538.91215133667,2297.0,74.17479705810547
2021-11-11,9707.518016815186,2297.0,74.40489959716797
2021-11-12,9819.922277450562,2297.0,74.32209777832031
2021-11-15,9713.028142929077,2297.0,74.33999633789062
2021-11-16,9606.134008407593,2297.0,74.43509674072266
2021-11-17,9417.691478729248,2297.0,74.45860290527344
2021-11-18,9499.239873886108,2297.0,74.25980377197266
2021-11-19,9716.334428787231,2297.0,74.17440032958984
2021-11-22,9687.682403564453,2297.0,74.30259704589844
2021-11-23,9749.394134521484,2297.0,74.42980194091797
2021-11-24,9825.432403564453,2297.0,74.4469985961914
2021-11-26,9436.42569732666,2297.0,74.50579833984375
2021-11-29,9558.747764587402,2297.0,74.98159790039062
2021-11-30,9428.711730957031,2297.0,75.05490112304688
2021-12-01,9361.489873886108,2297.0,75.0509033203125
2021-12-02,9474.995529174805,2297.0,75.01789855957031
2021-12-03,9403.365991592407,2297.0,74.9834976196289
2021-12-06,9558.747764587402,2297.0,75.23400115966797
2021-12-07,9560.95160484314,2297.0,75.39129638671875
2021-12-08,9677.76354598999,2297.0,75.40859985351562
2021-12-09,9543.319831848145,2297.0,75.38330078125
2021-12-10,9439.731983184814,2297.0,75.59919738769531
2021-12-13,9433.120462417603,2297.0,75.70999908447266
2021-12-14,9375.816411972046,2297.0,75.82689666748047
2021-12-15,9211.618227005005,2297.0,76.04720306396484
2021-12-16,9478.301815032959,2297.0,76.2114028930664
2021-12-17,9457.36375617981,2297.0,76.1675033569336
2021-12-20,9450.752235412598,2297.0,76.00599670410156
2021-12-21,9560.95160484314,2297.0,75.75869750976562
2021-12-22,9674.458311080933,2297.0,75.6864013671875
2021-12-23,9668.948184967041,2297.0,75.45850372314453
